CGGTTS  GENERIC DATA FORMAT VERSION = 2E
REV DATE = 2021-08-06
RCVR = ZED-F9T  ubx_s2 Ver. 2024-01-22
CH = 184
IMS = 99999
LAB = BBPPT
X = -1841427.00 m
Y =  6065411.00 m
Z =  -706844.00 m
FRAME = ITRF
COMMENTS =  Ext 1PPS OK
INT DLY =    0.0 ns
CAB DLY =  400.0 ns
REF DLY =    0.0 ns
REF = EXTERNAL
CKSUM = 32
SAT CL  MJD  STTIME TRKL ELV AZTH   REFSV      SRSV     REFSYS    SRSYS  DSG IOE MDTR SMDT MDIO SMDI FR HC FRC CK     TM2      STM2   MSEC    CLKB rcvTow   VLOS   ResPR      SRPR 
R08 FF 60377 010200  780 265 1584 +2147483647   -331 +2147483647   -331   32   6  175  +50  311  +68  6  0 L1C F4 -4375139558    +63    -7 +661310    994      0        +317   +271
R22 FF 60377 010200  780 232  855 +2147483647    +27 +2147483647    +45   27   6  197   +6  365  +27 -3  0 L1C C1 -4375139558    +63    -7 +661310    994      0        +253   -108
R23 FF 60377 010200  780 352 1451 +2147483647   +217 +2147483647   +208   31   6  135  -16  266   -6  3  0 L1C D8 -4375139558    +63    -7 +661310    994      0        +178   -273
G02 FF 60377 011800  780 200 2042 +2147483647    -41 +2147483647    -29   31   3  226  -39  358   -1  0  0 L1C A3 -4375139356    -52    -7 +756865    994   3831        +662    -58
G03 FF 60377 011800  780 360 2596 +2147483647   -397 +2147483647   -156   14  36  133   -1  268  +13  0  0 L1C F2 -4375139356    -52    -7 +756865    994     56        -126    +75
G04 FF 60377 011800  780 301 3373 +2147483647    +33 +2147483647   +119   14 206  155  -34  317  -29  0  0 L1C F3 -4375139356    -52    -7 +756865    994   6262        -202   -203
G08 FF 60377 011800  780 703 2087 +2147483647   -246 +2147483647    +13   14  57   83   -4  186   +3  0  0 L1C BA -4375139356    -52    -7 +756865    994  20537        -930    -94
G16 FF 60377 011800  780 248 3600 +2147483647   -381 +2147483647   -339   33  37  185  +37  364  +64  0  0 L1C 0D -4375139356    -52    -7 +756865    994 -21553         -52   +262
G21 FF 60377 011800  780 276 1919 +2147483647    +76 +2147483647     +4   22 113  168  -21  317   -3  0  0 L1C C5 -4375139356    -52    -7 +756865    994   4062        +385    -85
G27 FF 60377 011800  780 679  462 +2147483647   -164 +2147483647   -227   16 108   84   +4  193  +18  0  0 L1C EC -4375139356    -52    -7 +756865    994  -7911       -1071   +146
G31 FF 60377 011800  780 193  512 +2147483647    -98 +2147483647    -89   14  17  234  -19  435   +3  0  0 L1C C1 -4375139356    -52    -7 +756865    994  27029        +268     +6
G32 FF 60377 011800  780 202 1387 +2147483647   -321 +2147483647   -362   15 108  225  +64  398  +69  0  0 L1C 17 -4375139356    -52    -7 +756865    994  -5794        +660   +286
E04 FF 60377 011800  780 719  203 +2147483647    -79 +2147483647   -169   11 435   82   -3  188   +4  0  0 *E1 9F -4375139356    -52    -7 +756865    994   9025          +0     +0
E09 FF 60377 011800  780 262 3350 +2147483647   +177 +2147483647    +40   14 435  176  -35  342  -21  0  0 *E1 D7 -4375139356    -52    -7 +756865    994   5095        -140    -53
E10 FF 60377 011800  780 258 1927 +2147483647    -80 +2147483647   -109   36 435  178  -15  327   +6  0  0 *E1 D7 -4375139356    -52    -7 +756865    994   2081          +0     +0
E12 FF 60377 011800  780 327 1656 +2147483647   +101 +2147483647    -69   19 435  144   -8  296   +5  0  0 *E1 C2 -4375139356    -52    -7 +756865    994  18377        +163    +59
E14 FF 60377 011800  780 450  481 +2147483647   -512 +2147483647   -192   15 435  110   +8  253  +30  0  0 *E1 BB -4375139356    -52    -7 +756865    994   2249          +0     +0
E19 FF 60377 011800  780 361 1331 +2147483647  -1000 +2147483647   -282   19 435  132  +14  288  +36  0  0 *E1 F8 -4375139356    -52    -7 +756865    994  -3365          +0     +0
E24 FF 60377 011800  780 327 2851 +2147483647   +138 +2147483647    -74   26 435  144   +7  287  +27  0  0 *E1 D8 -4375139356    -52    -7 +756865    994  -1455          +0     +0
E31 FF 60377 011800  780 308 3460 +2147483647   -232 +2147483647   -241   26 435  152  +19  316  +45  0  0 *E1 E6 -4375139356    -52    -7 +756865    994  -3639          +0     +0
E33 FF 60377 011800  780 203 1063 +2147483647    -89 +2147483647    -84   37 435  223   -3  416  +19  0  0 *E1 BC -4375139356    -52    -7 +756865    994  17028          +0     +0
C01 FF 60377 011800  780 462  844 +2147483647   -138 +2147483647   -124   12   1  108   +0  252  +12  0  0 B1i C6 -4375139356    -52    -7 +756865    994    194          +0     +0
C02 FF 60377 011800  780 622 2838 +2147483647   -455 +2147483647   -117   12   1   88   +0  198  +10  0  0 B1i DC -4375139356    -52    -7 +756865    994    174        -399   +167
C03 FF 60377 011800  780 827  337 +2147483647   -466 +2147483647   -116   12   1   79   +0  185   +9  0  0 B1i C1 -4375139356    -52    -7 +756865    994     20        -626   +168
C04 FF 60377 011800  780 291  872 +2147483647   +230 +2147483647   -130   11   1  160   +0  350  +16  0  0 B1i BE -4375139356    -52    -7 +756865    994    180        +607   +183
C05 FF 60377 011800  780 342 2759 +2147483647   +519 +2147483647   -111   12   1  138   +0  283  +16  0  0 B1i E6 -4375139356    -52    -7 +756865    994    241          +0     +0
C06 FF 60377 011800  780 317  138 +2147483647   -311 +2147483647    -59   13   1  148  -10  325   +0  0  0 B1i BC -4375139356    -52    -7 +756865    994  18726        +280   +110
C07 FF 60377 011800  780 703 3485 +2147483647   +444 +2147483647   -164   12   1   83   +2  192  +14  0  0 B1i D9 -4375139356    -52    -7 +756865    994  -1261        -609   +217
C08 FF 60377 011800  780 330 1922 +2147483647    +92 +2147483647   -217   10   1  143   +8  292  +26  0  0 B1i D3 -4375139356    -52    -7 +756865    994  -1774        +696   +270
C09 FF 60377 011800  780 254 3597 +2147483647   +407 +2147483647   -105   25   1  181  -12  366   +5  0  0 B1i F3 -4375139356    -52    -7 +756865    994  12176        +469   +157
C10 FF 60377 011800  780 739 3035 +2147483647   +122 +2147483647    -24   13   1   81   +1  187  +12  0  0 B1i B7 -4375139356    -52    -7 +756865    994  -1090        -545    +78
C13 FF 60377 011800  780 359 2100 +2147483647   -218 +2147483647   -201   12   1  133   +7  275  +25  0  0 B1i DA -4375139356    -52    -7 +756865    994  -1822        +635   +253
C16 FF 60377 011800  780 328  209 +2147483647   +171 +2147483647    -49   12   1  144  -11  319   -2  0  0 B1i C2 -4375139356    -52    -7 +756865    994  20420        +243   +100
J02 FF 60377 011800  780 284  306 +2147483647   -294 +2147483647   -157   12  33  163   +4  347  +23  0  0 L1C D7 -4375139356    -52    -7 +756865    994  -1333         -32    +80
J03 FF 60377 011800  780 385 1014 +2147483647    +15 +2147483647    -49   10  33  125   -3  281   +9  0  0 L1C AA -4375139356    -52    -7 +756865    994   9876        -123    -25
J04 FF 60377 011800  780 645 1422 +2147483647    -56 +2147483647   -181   10  33   86   +2  195  +13  0  0 L1C C3 -4375139356    -52    -7 +756865    994    824          +0     +0
J07 FF 60377 011800  780 653  730 +2147483647   -128 +2147483647   -130   10  33   86   +0  197  +10  0  0 L1C BD -4375139356    -52    -7 +756865    994     -3          +0     +0
R01 FF 60377 011800  780 718 2017 +2147483647   -348 +2147483647   -338   14   6   82   +4  179  +16  1  0 L1C DA -4375139356    -52    -7 +756865    994      0       -1182   +253
R08 FF 60377 011800  780 187 1590 +2147483647   -444 +2147483647   -453   23   6  243  +98  383  +81  6  0 L1C 11 -4375139356    -52    -7 +756865    994      0        +460   +376
R22 FF 60377 011800  780 220  760 +2147483647   -174 +2147483647   -128   18   6  207  +15  395  +35 -3  0 L1C F3 -4375139356    -52    -7 +756865    994      0         +83    +73
R23 FF 60377 011800  780 396 1353 +2147483647    +56 +2147483647    +74   16   6  122  -11  260   -6  3  0 L1C BE -4375139356    -52    -7 +756865    994      0        -191   -132
R24 FF 60377 011800  780 164 1920 +2147483647    +75 +2147483647    +61   55   0  273  -88  376  -16  0  0 L1C DD -4375139356    -52   +70 +756865    994      0        +624   -127
G02 FF 60377 013400  780 239 1982 +2147483647   +198 +2147483647   +207   26   3  192  -32  354   -7  0  0 L1C E1 -4375139522   -134    -7 +849836    994   4060        +701    -77
G03 FF 60377 013400  780 359 2500 +2147483647   -251 +2147483647     -8   15  36  133   +1  282  +16  0  0 L1C B8 -4375139522   -134    -7 +849836    994   -454         +75   +140
G04 FF 60377 013400  780 373 3362 +2147483647   +140 +2147483647   +225   14 206  129  -22  291  -26  0  0 L1C 01 -4375139522   -134    -7 +849836    994   5802        -270    -94
G08 FF 60377 013400  780 779 2236 +2147483647   -108 +2147483647   +148   16  57   80   -2  190   +6  0  0 L1C D2 -4375139522   -134    -7 +849836    994  14407        -911    -15
G16 FF 60377 013400  780 199   50 +2147483647   -192 +2147483647   -148   37  37  228  +53  429  +71  0  0 L1C EA -4375139522   -134    -7 +849836    994 -15487        +251   +285
G21 FF 60377 013400  780 314 1852 +2147483647   +257 +2147483647   +176   16 113  149  -18  312   -7  0  0 L1C FA -4375139522   -134    -7 +849836    994  11273        +392    -45
G27 FF 60377 013400  780 608  349 +2147483647    -35 +2147483647   -102   31 108   90   +7  214  +26  0  0 L1C C1 -4375139522   -134    -7 +849836    994 -11837        -823   +234
G31 FF 60377 013400  780 209  585 +2147483647     +2 +2147483647    +15   11  17  217  -16  437   +1  0  0 L1C 94 -4375139522   -134    -7 +849836    994  23622        +399   +116
G32 FF 60377 013400  780 152 1413 +2147483647   -378 +2147483647   -418    8 108  308 +102  470  +78  0  0 L1C 11 -4375139522   -134    -7 +849836    994  -6341       +1140   +569
E04 FF 60377 013400  780 783  321 +2147483647   +140 +2147483647    +47   19 436   80   -2  193   +6  0  0 *E1 8F -4375139522   -134    -7 +849836    994   1981          +0     +0
E09 FF 60377 013400  780 317 3336 +2147483647   +336 +2147483647   +201   10 436  148  -24  322  -21  0  0 *E1 DE -4375139522   -134    -7 +849836    994   4834        -181    -70
E10 FF 60377 013400  780 282 1875 +2147483647   +218 +2147483647   +189   21 435  164  -15  330   +1  0  0 *E1 D5 -4375139522   -134    -7 +849836    994   4292          +0     +0
E12 FF 60377 013400  780 350 1594 +2147483647   +291 +2147483647   +121   23 436  136   -8  300   +2  0  0 *E1 B6 -4375139522   -134    -7 +849836    994  22621        +257    +11
E14 FF 60377 013400  780 405  431 +2147483647   -376 +2147483647   -107   28 436  120  +12  285  +38  0  0 *E1 D6 -4375139522   -134    -7 +849836    994   1935          +0     +0
E19 FF 60377 013400  780 318 1379 +2147483647   -867 +2147483647   -153   14 436  148  +19  326  +44  0  0 *E1 05 -4375139522   -134    -7 +849836    994  -3941          +0     +0
E24 FF 60377 013400  780 308 2923 +2147483647   +155 +2147483647    -57   18 435  152  +10  315  +31  0  0 *E1 D2 -4375139522   -134    -7 +849836    994  -1802          +0     +0
E31 FF 60377 013400  780 268 3505 +2147483647    -88 +2147483647    -97   22 435  172  +23  362  +49  0  0 *E1 D9 -4375139522   -134    -7 +849836    994 -21982          +0     +0
E33 FF 60377 013400  780 205  996 +2147483647    +62 +2147483647    +67   27 435  221   -2  434  +19  0  0 *E1 AA -4375139522   -134    -7 +849836    994  11516         +93   +589
C01 FF 60377 013400  780 462  845 +2147483647    +14 +2147483647    +27   13   1  108   +0  263  +12  0  0 B1i 9F -4375139522   -134    -7 +849836    994    197          +0     +0
C02 FF 60377 013400  780 623 2834 +2147483647   -306 +2147483647    +31   10   1   88   +0  208  +10  0  0 B1i B1 -4375139522   -134    -7 +849836    994    162        -206    +99
C03 FF 60377 013400  780 828  341 +2147483647   -319 +2147483647    +31   12   1   79   +0  194   +9  0  0 B1i A2 -4375139522   -134    -7 +849836    994     32        -434   +103
C04 FF 60377 013400  780 291  872 +2147483647   +378 +2147483647    +18   13   1  160   +0  366  +16  0  0 B1i C5 -4375139522   -134    -7 +849836    994    173        +806   +116
C05 FF 60377 013400  780 342 2757 +2147483647   +652 +2147483647    +21   13   1  138   +0  298  +15  0  0 B1i D4 -4375139522   -134    -7 +849836    994    235        +496   -485
C06 FF 60377 013400  780 342  150 +2147483647   -120 +2147483647   +132   17   1  138  -10  323   -3  0  0 B1i BC -4375139522   -134    -7 +849836    994  19802        +390     +0
C07 FF 60377 013400  780 667 3466 +2147483647   +572 +2147483647    -37   12   1   85   +2  205  +15  0  0 B1i CE -4375139522   -134    -7 +849836    994  -1466        -334   +170
C08 FF 60377 013400  780 313 1898 +2147483647   +243 +2147483647    -66   10   1  150   +7  317  +26  0  0 B1i D9 -4375139522   -134    -7 +849836    994  -1527       +1001   +199
C09 FF 60377 013400  780 273    8 +2147483647   +607 +2147483647    +94   14   1  170  -12  369   +1  0  0 B1i A4 -4375139522   -134    -7 +849836    994  14348        +589    +38
C10 FF 60377 013400  780 705 3094 +2147483647   +109 +2147483647    -36   11   1   83   +2  199  +13  0  0 B1i C0 -4375139522   -134    -7 +849836    994  -1314        -368   +170
C13 FF 60377 013400  780 339 2073 +2147483647    -54 +2147483647    -36   13   1  140   +7  299  +25  0  0 B1i C8 -4375139522   -134    -7 +849836    994  -1642        +878   +169
C16 FF 60377 013400  780 355  223 +2147483647   +344 +2147483647   +122   13   1  134  -10  316   -4  0  0 B1i C2 -4375139522   -134    -7 +849836    994  20943        +358    +10
J02 FF 60377 013400  780 277  303 +2147483647   -167 +2147483647    -27   14  37  167   +4  369  +22  0  0 L1C CC -4375139522   -134    -7 +849836    994  -1956        +147   +160
J03 FF 60377 013400  780 394  976 +2147483647   +123 +2147483647    +70   17  37  123   -2  290   +8  0  0 L1C B7 -4375139522   -134    -7 +849836    994   8187         -16    +63
J04 FF 60377 013400  780 624 1450 +2147483647    +77 +2147483647    -53   11  37   88   +2  208  +13  0  0 L1C B0 -4375139522   -134    -7 +849836    994    595          +0     +0
J07 FF 60377 013400  780 653  730 +2147483647    +28 +2147483647    +29   13  37   86   +0  206  +10  0  0 L1C 9B -4375139522   -134    -7 +849836    994     -2          +0     +0
R01 FF 60377 013400  780 626 1927 +2147483647   -235 +2147483647   -226   17   8   88   +8  198  +24  1  0 L1C E5 -4375139522   -134    -7 +849836    994      0        -826   +359
R22 FF 60377 013400  780 199  670 +2147483647    -46 +2147483647    -27   37   8  228  +29  434  +47 -3  0 L1C E4 -4375139522   -134    -7 +849836    994      0        +246   +162
R23 FF 60377 013400  780 437 1242 +2147483647   +214 +2147483647   +205   12   8  113   -8  256   -3  3  0 L1C C3 -4375139522   -134    -7 +849836    994      0        -200    -72
R24 FF 60377 013400  780 223 1870 +2147483647   +388 +2147483647   +370   63   8  205  -56  357  -23  2  0 L1C 01 -4375139522   -134    -7 +849836    994      0        +538   -241
G02 FF 60377 015000  780 282 1923 +2147483647   +191 +2147483647   +198   23   3  165  -25  345  -12  0  0 L1C E5 -4375139591    -22    -7 +943147    994   4197        +589   -166
G03 FF 60377 015000  780 352 2406 +2147483647   -351 +2147483647   -107   13  36  135   +3  299  +19  0  0 L1C E2 -4375139591    -22    -7 +943147    994   -832        +200   +133
G04 FF 60377 015000  780 447 3340 +2147483647   +174 +2147483647   +258   13 206  111  -15  268  -21  0  0 L1C 01 -4375139591    -22    -7 +943147    994   5157        -426   -237
G08 FF 60377 015000  780 826 2695 +2147483647   -173 +2147483647    +81    9  57   79   +0  198   +9  0  0 L1C C1 -4375139591    -22    -7 +943147    994   6753        -941    -60
G16 FF 60377 015000  780 154  101 +2147483647   -144 +2147483647    -98   10  37  289  +72  499  +75  0  0 L1C E7 -4375139591    -22    -7 +943147    994  -8279        +441   +126
G21 FF 60377 015000  780 357 1782 +2147483647   +268 +2147483647   +179   15 113  133  -15  304   -9  0  0 L1C FE -4375139591    -22    -7 +943147    994  18416        +288   -151
G27 FF 60377 015000  780 531  285 +2147483647    -93 +2147483647   -162   24 108   98  +10  243  +36  0  0 L1C DA -4375139591    -22    -7 +943147    994  -4171        -637   +190
G31 FF 60377 015000  780 225  661 +2147483647    +49 +2147483647    +67   17  17  203  -13  438   +1  0  0 L1C AC -4375139591    -22    -7 +943147    994  18482        +433    -49
E04 FF 60377 015000  780 833  651 +2147483647    +70 +2147483647    -20    9 437   79   -1  199   +8  0  0 *E1 79 -4375139591    -22    -7 +943147    994    340          +0     +0
E09 FF 60377 015000  780 373 3312 +2147483647   +309 +2147483647   +174   11 437  129  -17  303  -18  0  0 *E1 E9 -4375139591    -22    -7 +943147    994   4457        -289   -153
E10 FF 60377 015000  780 311 1823 +2147483647   +182 +2147483647   +153   27 435  151  -14  330   -3  0  0 *E1 C1 -4375139591    -22    -7 +943147    994  11154          +0     +0
E11 FF 60377 015000  780 167 2076 +2147483647   +497 +2147483647   +146   19 437  268  -42  419   +2  0  0 *E1 E9 -4375139591    -22    -7 +943147    994   2790          +0     +0
E12 FF 60377 015000  780 375 1529 +2147483647   +328 +2147483647   +157   14 437  128   -8  301   +0  0  0 *E1 C4 -4375139591    -22    -7 +943147    994  25598        +206   -134
E14 FF 60377 015000  780 356  392 +2147483647   -364 +2147483647   -149   13 437  134  +18  327  +48  0  0 *E1 E6 -4375139591    -22    -7 +943147    994   1551          +0     +0
E19 FF 60377 015000  780 271 1414 +2147483647   -914 +2147483647   -199   14 437  171  +29  372  +52  0  0 *E1 F8 -4375139591    -22    -7 +943147    994  -4421          +0     +0
E24 FF 60377 015000  780 286 2991 +2147483647   +262 +2147483647    +49   14 435  163  +12  346  +34  0  0 *E1 DF -4375139591    -22    -7 +943147    994  -2036          +0     +0
E31 FF 60377 015000  780 233 3549 +2147483647    -91 +2147483647    -95   28 435  196  +27  410  +51  0  0 *E1 D2 -4375139591    -22    -7 +943147    994 -18218          +0     +0
